TempS1;UmiS1;TempS2;UmiS2;Diff;DtGravacao
24,1;64;23,4;61;0,7;2025-08-26 11:25:11
24,1;64;23,4;61;0,7;2025-08-26 11:25:16
24,1;64;23,4;61;0,7;2025-08-26 11:25:21
24,1;64;23,4;61;0,7;2025-08-26 11:25:26
24,1;64;23,4;61;0,7;2025-08-26 11:25:31
24,1;64;23,4;61;0,7;2025-08-26 11:25:37
24,1;64;23,4;61;0,7;2025-08-26 11:25:42
24,1;64;23,4;61;0,7;2025-08-26 11:25:47
24,1;64;23,4;62;0,7;2025-08-26 11:25:52
24,1;65;23,4;62;0,7;2025-08-26 11:25:57
24,1;65;23,4;62;0,7;2025-08-26 11:26:02
24,1;65;23,4;62;0,7;2025-08-26 11:26:07
24,1;65;23,4;62;0,7;2025-08-26 11:26:12
24,1;65;23,4;61;0,7;2025-08-26 11:26:17
24,1;64;23,4;61;0,7;2025-08-26 11:26:23
24,1;64;23,4;61;0,7;2025-08-26 11:26:28
24,1;64;23,4;61;0,7;2025-08-26 11:26:33
24,1;64;23,4;61;0,7;2025-08-26 11:26:38
24,1;64;23,4;61;0,7;2025-08-26 11:26:43
24;64;23,4;61;0,6;2025-08-26 11:26:48
23,8;64;23,4;61;0,4;2025-08-26 11:26:53
23,8;64;23,4;61;0,4;2025-08-26 11:26:58
23,8;64;23,4;61;0,4;2025-08-26 11:27:03
23,8;64;23,4;61;0,4;2025-08-26 11:27:08
23,8;64;23,4;61;0,4;2025-08-26 11:27:14
23,8;64;23,4;61;0,4;2025-08-26 11:27:19
23,9;64;23,4;61;0,5;2025-08-26 11:27:24
24,1;64;23,4;62;0,7;2025-08-26 11:27:29
24,1;64;23,4;61;0,7;2025-08-26 11:27:34
24,1;64;23,4;61;0,7;2025-08-26 11:27:39
23,9;64;23,4;61;0,5;2025-08-26 11:27:44
23,8;64;23,4;61;0,4;2025-08-26 11:27:49
23,8;64;23,4;61;0,4;2025-08-26 11:27:54
23,8;64;23,4;61;0,4;2025-08-26 11:27:59
23,8;64;23,4;61;0,4;2025-08-26 11:28:05
23,8;64;23,4;61;0,4;2025-08-26 11:28:10
23,8;64;23,4;61;0,4;2025-08-26 11:28:15
23,8;64;23,4;62;0,4;2025-08-26 11:28:20
23,8;64;23,4;62;0,4;2025-08-26 11:28:25
23,8;64;23,4;62;0,4;2025-08-26 11:28:30
23,8;64;23,4;62;0,4;2025-08-26 11:28:35
23,8;64;23,4;62;0,4;2025-08-26 11:28:40
23,8;64;23,4;62;0,4;2025-08-26 11:28:45
23,8;64;23,4;62;0,4;2025-08-26 11:28:50
23,8;64;23,4;62;0,4;2025-08-26 11:28:56
23,8;64;23,4;62;0,4;2025-08-26 11:29:01
23,8;64;23,4;62;0,4;2025-08-26 11:29:06
23,8;64;23,4;62;0,4;2025-08-26 11:29:11
23,8;64;23,4;62;0,4;2025-08-26 11:29:16
23,8;64;23,4;62;0,4;2025-08-26 11:29:21
23,8;64;23,4;62;0,4;2025-08-26 11:29:26
23,8;64;23,4;62;0,4;2025-08-26 11:29:31
23,8;64;23,4;62;0,4;2025-08-26 11:29:36
23,8;64;23,4;62;0,4;2025-08-26 11:29:42
23,8;64;23,4;62;0,4;2025-08-26 11:29:47
23,8;64;23,4;62;0,4;2025-08-26 11:29:52
23,8;64;23,4;62;0,4;2025-08-26 11:29:57
23,8;65;23,4;62;0,4;2025-08-26 11:30:02
23,8;65;23,4;62;0,4;2025-08-26 11:30:07
23,8;65;23,4;62;0,4;2025-08-26 11:30:12
23,8;65;23,4;62;0,4;2025-08-26 11:30:17
23,8;65;23,4;62;0,4;2025-08-26 11:30:22
23,8;65;23,4;62;0,4;2025-08-26 11:30:27
23,8;65;23,3;62;0,5;2025-08-26 11:30:33
23,8;65;23;62;0,8;2025-08-26 11:30:38
23,8;65;23;62;0,8;2025-08-26 11:30:43
23,8;65;23;62;0,8;2025-08-26 11:30:48
23,8;65;23;62;0,8;2025-08-26 11:30:53
23,8;65;23;62;0,8;2025-08-26 11:30:58
23,8;65;23;62;0,8;2025-08-26 11:31:03
23,8;65;23;62;0,8;2025-08-26 11:31:08
23,8;65;23;62;0,8;2025-08-26 11:31:13
23,8;65;23;62;0,8;2025-08-26 11:31:19
23,8;65;23;62;0,8;2025-08-26 11:31:24
23,8;65;23;62;0,8;2025-08-26 11:31:29
23,8;65;23;62;0,8;2025-08-26 11:31:34
23,8;65;23;62;0,8;2025-08-26 11:31:39
23,8;65;23;62;0,8;2025-08-26 11:31:44
23,8;65;23;62;0,8;2025-08-26 11:31:49
23,8;65;23;62;0,8;2025-08-26 11:31:54
23,8;65;23;62;0,8;2025-08-26 11:31:59
23,8;65;23;62;0,8;2025-08-26 11:32:04
23,8;65;23;62;0,8;2025-08-26 11:32:10
23,8;65;23;62;0,8;2025-08-26 11:32:15
23,8;65;23;62;0,8;2025-08-26 11:32:20
23,8;65;23;62;0,8;2025-08-26 11:32:25
23,8;65;23;62;0,8;2025-08-26 11:32:30
23,8;65;23;62;0,8;2025-08-26 11:32:35
23,8;65;23;62;0,8;2025-08-26 11:32:40
23,8;65;23;62;0,8;2025-08-26 11:32:45
23,8;65;23;62;0,8;2025-08-26 11:32:50
23,8;65;23;62;0,8;2025-08-26 11:32:55
23,8;65;23;62;0,8;2025-08-26 11:33:01
23,5;65;23;62;0,5;2025-08-26 11:33:06
23,4;65;23;62;0,4;2025-08-26 11:33:11
23,4;65;23;62;0,4;2025-08-26 11:33:16
23,4;65;23;62;0,4;2025-08-26 11:33:21
23,4;65;23;62;0,4;2025-08-26 11:33:26
23,4;65;23;62;0,4;2025-08-26 11:33:31
23,4;65;23;62;0,4;2025-08-26 11:33:36
23,4;65;23;62;0,4;2025-08-26 11:33:41
23,4;65;23;62;0,4;2025-08-26 11:33:46
23,4;65;23;62;0,4;2025-08-26 11:33:52
23,4;65;23;62;0,4;2025-08-26 11:33:57
23,4;65;22,8;62;0,6;2025-08-26 11:34:02
23,4;65;22,7;62;0,7;2025-08-26 11:34:07
23,4;65;22,7;62;0,7;2025-08-26 11:34:12
23,4;65;22,6;62;0,8;2025-08-26 11:34:17
23,4;65;22,6;62;0,8;2025-08-26 11:34:22
23,4;65;22,6;62;0,8;2025-08-26 11:34:27
23,4;65;22,6;62;0,8;2025-08-26 11:34:32
23,4;65;22,6;62;0,8;2025-08-26 11:34:37
23,4;65;22,6;62;0,8;2025-08-26 11:34:43
23,4;65;22,6;62;0,8;2025-08-26 11:34:48
23,4;65;22,6;62;0,8;2025-08-26 11:34:53
23,4;65;22,6;62;0,8;2025-08-26 11:34:58
23,4;65;22,6;62;0,8;2025-08-26 11:35:03
23,4;65;22,6;62;0,8;2025-08-26 11:35:08
23,4;65;22,6;62;0,8;2025-08-26 11:35:13
23,4;65;22,6;62;0,8;2025-08-26 11:35:18
23,4;65;22,6;62;0,8;2025-08-26 11:35:23
23,4;65;22,6;62;0,8;2025-08-26 11:35:28
23,1;65;22,6;62;0,5;2025-08-26 11:35:34
23;65;22,6;62;0,4;2025-08-26 11:35:39
23;65;22,6;62;0,4;2025-08-26 11:35:44
23;65;22,6;62;0,4;2025-08-26 11:35:49
23;66;22,6;63;0,4;2025-08-26 11:35:54
23;66;22,6;63;0,4;2025-08-26 11:35:59
23;66;22,6;63;0,4;2025-08-26 11:36:04
23;66;22,6;63;0,4;2025-08-26 11:36:09
23;66;22,6;63;0,4;2025-08-26 11:36:14
23;66;22,6;63;0,4;2025-08-26 11:36:19
23;66;22,6;63;0,4;2025-08-26 11:36:25
23;66;22,6;63;0,4;2025-08-26 11:36:30
23;66;22,6;63;0,4;2025-08-26 11:36:35
23;66;22,6;63;0,4;2025-08-26 11:36:40
23;66;22,6;63;0,4;2025-08-26 11:36:45
23;66;22,6;63;0,4;2025-08-26 11:36:50
23;66;22,6;63;0,4;2025-08-26 11:36:55
23;66;22,6;63;0,4;2025-08-26 11:37:00
23;66;22,6;63;0,4;2025-08-26 11:37:05
23;66;22,6;63;0,4;2025-08-26 11:37:10
23;66;22,6;63;0,4;2025-08-26 11:37:16
23;66;22,6;63;0,4;2025-08-26 11:37:21
23;66;22,6;63;0,4;2025-08-26 11:37:26
23;66;22,6;63;0,4;2025-08-26 11:37:31
23;66;22,6;63;0,4;2025-08-26 11:37:36
23;66;22,6;63;0,4;2025-08-26 11:37:41
23;66;22,6;63;0,4;2025-08-26 11:37:46
23;66;22,6;63;0,4;2025-08-26 11:37:51
23;66;22,6;63;0,4;2025-08-26 11:37:56
23;66;22,6;63;0,4;2025-08-26 11:38:01
23;66;22,6;63;0,4;2025-08-26 11:38:06
23;66;22,6;63;0,4;2025-08-26 11:38:12
23;66;22,6;63;0,4;2025-08-26 11:38:17
23;66;22,6;63;0,4;2025-08-26 11:38:22
23;66;22,6;63;0,4;2025-08-26 11:38:27
23;66;22,6;63;0,4;2025-08-26 11:38:32
23;66;22,6;63;0,4;2025-08-26 11:38:37
23;66;22,6;63;0,4;2025-08-26 11:38:42
23;66;22,6;63;0,4;2025-08-26 11:38:47
23;66;22,6;63;0,4;2025-08-26 11:38:52
23;66;22,6;63;0,4;2025-08-26 11:38:58
23;66;22,6;63;0,4;2025-08-26 11:39:03
23;66;22,6;63;0,4;2025-08-26 11:39:08
23;66;22,6;63;0,4;2025-08-26 11:39:13
23;66;22,6;63;0,4;2025-08-26 11:39:18
23;66;22,6;63;0,4;2025-08-26 11:39:24
23;66;22,6;63;0,4;2025-08-26 11:39:29
23;66;22,6;63;0,4;2025-08-26 11:39:34
23;66;22,4;63;0,6;2025-08-26 11:39:40
23;66;22,3;63;0,7;2025-08-26 11:39:45
23;66;22,3;63;0,7;2025-08-26 11:39:50
23;67;22,3;63;0,7;2025-08-26 11:39:55
23;67;22,3;63;0,7;2025-08-26 11:40:00
23;67;22,2;63;0,8;2025-08-26 11:40:05
23;67;22,3;63;0,7;2025-08-26 11:40:10
23;67;22,2;63;0,8;2025-08-26 11:40:15
23;67;22,2;63;0,8;2025-08-26 11:40:20
23;67;22,2;63;0,8;2025-08-26 11:40:25
23;67;22,2;63;0,8;2025-08-26 11:40:30
23;67;22,2;63;0,8;2025-08-26 11:40:36
23;67;22,2;63;0,8;2025-08-26 11:40:41
23;67;22,2;63;0,8;2025-08-26 11:40:46
23;67;22,2;63;0,8;2025-08-26 11:40:51
23;67;22,2;63;0,8;2025-08-26 11:40:56
23;67;22,2;63;0,8;2025-08-26 11:41:01
23;67;22,2;63;0,8;2025-08-26 11:41:06
23;67;22,2;63;0,8;2025-08-26 11:41:11
23;67;22,2;63;0,8;2025-08-26 11:41:16
23;67;22,2;63;0,8;2025-08-26 11:41:22
23;67;22,2;64;0,8;2025-08-26 11:41:27
23;67;22,2;64;0,8;2025-08-26 11:41:32
23;67;22,2;64;0,8;2025-08-26 11:41:37
23;67;22,2;64;0,8;2025-08-26 11:41:42
23;67;22,2;64;0,8;2025-08-26 11:41:47
23;67;22,2;64;0,8;2025-08-26 11:41:52
23;67;22,2;64;0,8;2025-08-26 11:41:57
23;67;22,2;64;0,8;2025-08-26 11:42:02
23;67;22,2;64;0,8;2025-08-26 11:42:07
23;67;22,2;64;0,8;2025-08-26 11:42:13
23;67;22,2;64;0,8;2025-08-26 11:42:18
23;67;22,2;64;0,8;2025-08-26 11:42:23
23;67;22,2;64;0,8;2025-08-26 11:42:28
23;67;22,2;64;0,8;2025-08-26 11:42:33
23;67;22,2;64;0,8;2025-08-26 11:42:38
23;67;22,2;64;0,8;2025-08-26 11:42:43
23;67;22,2;64;0,8;2025-08-26 11:42:48
23;67;22,2;64;0,8;2025-08-26 11:42:53
23;67;22,2;64;0,8;2025-08-26 11:42:58
23;67;22,2;64;0,8;2025-08-26 11:43:03
23;67;22,2;64;0,8;2025-08-26 11:43:09
23;67;22,2;64;0,8;2025-08-26 11:43:14
23;67;22,2;64;0,8;2025-08-26 11:43:19
23;67;22,2;64;0,8;2025-08-26 11:43:24
23;67;22,2;64;0,8;2025-08-26 11:43:29
23;67;22,2;64;0,8;2025-08-26 11:43:34
23;67;22,2;64;0,8;2025-08-26 11:43:39
23;67;22,2;64;0,8;2025-08-26 11:43:44
23;67;22,2;64;0,8;2025-08-26 11:43:49
22,9;67;22,2;64;0,7;2025-08-26 11:43:54
22,7;67;22,2;64;0,5;2025-08-26 11:44:00
22,7;67;22,2;64;0,5;2025-08-26 11:44:05
22,7;67;22,2;64;0,5;2025-08-26 11:44:10
22,7;67;22,2;64;0,5;2025-08-26 11:44:15
22,6;67;22,2;64;0,4;2025-08-26 11:44:20
22,6;68;22,2;64;0,4;2025-08-26 11:44:25
22,6;68;22,2;64;0,4;2025-08-26 11:44:30
22,6;68;22,2;64;0,4;2025-08-26 11:44:36
22,6;68;22,2;64;0,4;2025-08-26 11:44:41
22,6;68;22,2;64;0,4;2025-08-26 11:44:46
22,6;68;22,2;64;0,4;2025-08-26 11:44:51
22,7;68;22,2;64;0,5;2025-08-26 11:44:56
22,6;68;22,2;64;0,4;2025-08-26 11:45:01
22,6;68;22,2;64;0,4;2025-08-26 11:45:06
22,6;68;22,2;64;0,4;2025-08-26 11:45:11
22,6;68;22,2;64;0,4;2025-08-26 11:45:16
22,6;68;22,2;64;0,4;2025-08-26 11:45:21
22,7;68;22,2;64;0,5;2025-08-26 11:45:27
22,7;68;22,2;64;0,5;2025-08-26 11:45:32
22,6;68;22,2;64;0,4;2025-08-26 11:45:37
22,6;68;22,2;64;0,4;2025-08-26 11:45:42
22,6;68;22,2;64;0,4;2025-08-26 11:45:47
22,6;68;22,2;64;0,4;2025-08-26 11:45:52
22,6;68;22,2;64;0,4;2025-08-26 11:45:57
22,6;68;22,2;64;0,4;2025-08-26 11:46:02
22,6;68;22,2;64;0,4;2025-08-26 11:46:07
22,6;68;22,2;64;0,4;2025-08-26 11:46:12
22,6;68;22,2;64;0,4;2025-08-26 11:46:18
22,6;68;22,2;64;0,4;2025-08-26 11:46:23
22,6;68;22,2;64;0,4;2025-08-26 11:46:28
22,6;68;22,2;64;0,4;2025-08-26 11:46:33
22,6;68;22,2;64;0,4;2025-08-26 11:46:38
22,6;68;22,2;64;0,4;2025-08-26 11:46:43
22,6;68;22,2;64;0,4;2025-08-26 11:46:48
22,6;68;22,2;64;0,4;2025-08-26 11:46:53
22,6;68;22,2;64;0,4;2025-08-26 11:46:58
22,6;68;22,2;64;0,4;2025-08-26 11:47:03
22,6;68;22,2;64;0,4;2025-08-26 11:47:09
22,6;68;22,2;64;0,4;2025-08-26 11:47:14
22,6;68;22,2;64;0,4;2025-08-26 11:47:19
22,6;68;22,2;64;0,4;2025-08-26 11:47:24
22,6;68;22,2;64;0,4;2025-08-26 11:47:29
22,6;68;22,2;64;0,4;2025-08-26 11:47:34
22,6;68;22,2;64;0,4;2025-08-26 11:47:39
22,6;68;22,2;64;0,4;2025-08-26 11:47:44
22,6;68;22,2;64;0,4;2025-08-26 11:47:50
22,6;68;22,2;64;0,4;2025-08-26 11:47:55
22,6;68;22,2;64;0,4;2025-08-26 11:48:00
22,6;68;22,2;64;0,4;2025-08-26 11:48:05
22,6;68;22,2;64;0,4;2025-08-26 11:48:10
22,6;68;22,2;64;0,4;2025-08-26 11:48:15
22,6;68;22,2;64;0,4;2025-08-26 11:48:20
22,6;68;22,2;64;0,4;2025-08-26 11:48:25
22,6;68;22,2;64;0,4;2025-08-26 11:48:30
22,6;68;22,2;64;0,4;2025-08-26 11:48:35
22,6;68;22,2;64;0,4;2025-08-26 11:48:40
22,6;68;22,2;64;0,4;2025-08-26 11:48:46
22,6;68;22,2;64;0,4;2025-08-26 11:48:51
22,6;68;22,2;64;0,4;2025-08-26 11:48:56
22,6;68;22,2;64;0,4;2025-08-26 11:49:01
22,6;68;22,2;64;0,4;2025-08-26 11:49:06
22,6;68;22,2;64;0,4;2025-08-26 11:49:11
22,6;68;22,2;64;0,4;2025-08-26 11:49:16
22,6;68;22,2;64;0,4;2025-08-26 11:49:21
22,6;68;22,2;64;0,4;2025-08-26 11:49:26
22,6;68;22,2;64;0,4;2025-08-26 11:49:31
22,6;68;22,2;64;0,4;2025-08-26 11:49:37
22,6;68;22,2;64;0,4;2025-08-26 11:49:42
22,6;68;22,2;64;0,4;2025-08-26 11:49:47
22,6;68;22,2;64;0,4;2025-08-26 11:49:52
22,6;68;22,2;64;0,4;2025-08-26 11:49:57
22,6;68;22,2;64;0,4;2025-08-26 11:50:02
22,6;68;22,2;64;0,4;2025-08-26 11:50:07
22,6;68;22,2;64;0,4;2025-08-26 11:50:12
22,6;68;22,2;64;0,4;2025-08-26 11:50:17
22,6;68;22,2;64;0,4;2025-08-26 11:50:22
22,6;68;22,2;64;0,4;2025-08-26 11:50:28
22,6;68;22,2;64;0,4;2025-08-26 11:50:33
22,6;68;22,2;64;0,4;2025-08-26 11:50:38
22,6;68;22,2;64;0,4;2025-08-26 11:50:43
22,6;68;22,2;64;0,4;2025-08-26 11:50:48
22,6;68;22,2;64;0,4;2025-08-26 11:50:53
22,6;68;22,2;64;0,4;2025-08-26 11:50:58
22,6;68;22,2;64;0,4;2025-08-26 11:51:03
22,6;68;22,2;64;0,4;2025-08-26 11:51:08
22,6;68;22,2;64;0,4;2025-08-26 11:51:13
22,6;68;22,2;64;0,4;2025-08-26 11:51:18
22,6;68;22,2;64;0,4;2025-08-26 11:51:24
22,6;68;22,2;64;0,4;2025-08-26 11:51:29
22,6;68;22,2;64;0,4;2025-08-26 11:51:34
22,6;68;22,2;64;0,4;2025-08-26 11:51:39
22,6;68;22,2;64;0,4;2025-08-26 11:51:44
22,6;68;22,2;64;0,4;2025-08-26 11:51:49
22,6;68;22,2;64;0,4;2025-08-26 11:51:54
22,6;68;22,2;64;0,4;2025-08-26 11:52:00
22,6;68;22,2;64;0,4;2025-08-26 11:52:05
22,6;68;22,2;64;0,4;2025-08-26 11:52:10
22,6;68;22,2;64;0,4;2025-08-26 11:52:15
22,6;68;22,2;64;0,4;2025-08-26 11:52:20
22,6;68;22,2;64;0,4;2025-08-26 11:52:25
22,6;68;22,2;64;0,4;2025-08-26 11:52:30
22,6;68;22,2;65;0,4;2025-08-26 11:52:35
22,6;68;22,2;65;0,4;2025-08-26 11:52:40
22,6;68;22,2;65;0,4;2025-08-26 11:52:45
22,6;68;22,2;64;0,4;2025-08-26 11:52:51
22,6;68;22,2;64;0,4;2025-08-26 11:52:56
22,6;68;22,2;64;0,4;2025-08-26 11:53:01
22,6;68;22,2;64;0,4;2025-08-26 11:53:06
22,6;68;22,2;64;0,4;2025-08-26 11:53:11
22,6;68;22,2;64;0,4;2025-08-26 11:53:16
22,6;68;22,2;64;0,4;2025-08-26 11:53:21
22,6;68;22,2;64;0,4;2025-08-26 11:53:26
22,6;68;22,2;64;0,4;2025-08-26 11:53:31
22,6;68;22,2;64;0,4;2025-08-26 11:53:36
22,6;68;22,2;64;0,4;2025-08-26 11:53:41
22,6;68;22,2;64;0,4;2025-08-26 11:53:47
22,6;68;22,2;64;0,4;2025-08-26 11:53:52
22,6;68;22,2;64;0,4;2025-08-26 11:53:57
22,6;68;22,2;64;0,4;2025-08-26 11:54:02
22,6;68;22,2;64;0,4;2025-08-26 11:54:07
22,6;68;22,2;64;0,4;2025-08-26 11:54:12
22,6;68;22,2;64;0,4;2025-08-26 11:54:17
22,6;68;22,2;64;0,4;2025-08-26 11:54:23
22,6;68;22,2;64;0,4;2025-08-26 11:54:28
22,6;68;22,2;64;0,4;2025-08-26 11:54:33
22,6;68;22,2;64;0,4;2025-08-26 11:54:38
22,6;68;22,2;64;0,4;2025-08-26 11:54:44
22,6;68;22,2;64;0,4;2025-08-26 11:54:49
22,6;68;22,2;64;0,4;2025-08-26 11:54:54
22,6;68;22,2;64;0,4;2025-08-26 11:54:59
22,6;68;22,2;64;0,4;2025-08-26 11:55:04
22,6;68;22,2;64;0,4;2025-08-26 11:55:09
22,6;68;22,2;64;0,4;2025-08-26 11:55:14
22,6;68;22,2;64;0,4;2025-08-26 11:55:19
22,6;68;22,2;64;0,4;2025-08-26 11:55:25
22,6;68;22,2;64;0,4;2025-08-26 11:55:30
22,6;68;22,2;64;0,4;2025-08-26 11:55:35
22,6;68;22,2;64;0,4;2025-08-26 11:55:40
22,6;68;22,2;64;0,4;2025-08-26 11:55:45
22,6;68;22,2;64;0,4;2025-08-26 11:55:50
22,6;68;22,2;64;0,4;2025-08-26 11:55:55
22,6;68;22,2;64;0,4;2025-08-26 11:56:00
22,6;68;22,2;64;0,4;2025-08-26 11:56:06
22,6;68;22,2;64;0,4;2025-08-26 11:56:11
22,6;68;22,2;64;0,4;2025-08-26 11:56:16
22,6;68;22,2;64;0,4;2025-08-26 11:56:21
22,6;68;22,2;64;0,4;2025-08-26 11:56:26
22,6;68;22,2;64;0,4;2025-08-26 11:56:31
22,6;68;22,2;64;0,4;2025-08-26 11:56:36
22,6;68;22,2;64;0,4;2025-08-26 11:56:41
22,6;68;22,2;64;0,4;2025-08-26 11:56:46
22,6;68;22,2;64;0,4;2025-08-26 11:56:51
22,6;68;22,2;64;0,4;2025-08-26 11:56:57
22,6;68;22,2;65;0,4;2025-08-26 11:57:02
22,6;68;22,2;65;0,4;2025-08-26 11:57:07
22,6;68;22,2;65;0,4;2025-08-26 11:57:12
22,6;68;22,2;64;0,4;2025-08-26 11:57:17
22,6;68;22,2;64;0,4;2025-08-26 11:57:22
22,6;68;22,2;64;0,4;2025-08-26 11:57:27
22,6;68;22,2;64;0,4;2025-08-26 11:57:33
22,6;68;22,2;65;0,4;2025-08-26 11:57:38
22,6;68;22,2;65;0,4;2025-08-26 11:57:43
22,6;68;22,2;65;0,4;2025-08-26 11:57:48
22,6;68;22,2;65;0,4;2025-08-26 11:57:53
22,6;68;22,2;65;0,4;2025-08-26 11:57:58
22,6;68;22,2;65;0,4;2025-08-26 11:58:03
22,6;68;22,2;65;0,4;2025-08-26 11:58:08
22,6;68;22,2;65;0,4;2025-08-26 11:58:13
22,6;68;22,2;65;0,4;2025-08-26 11:58:18
22,6;68;22,2;65;0,4;2025-08-26 11:58:24
22,6;68;22,2;65;0,4;2025-08-26 11:58:29
22,6;68;22,2;65;0,4;2025-08-26 11:58:34
22,6;68;22,2;65;0,4;2025-08-26 11:58:39
22,6;68;22,2;65;0,4;2025-08-26 11:58:44
22,6;68;22,2;65;0,4;2025-08-26 11:58:49
22,6;68;22,2;65;0,4;2025-08-26 11:58:54
22,6;68;22,2;65;0,4;2025-08-26 11:58:59
22,6;68;22,2;65;0,4;2025-08-26 11:59:04
22,6;68;22,2;65;0,4;2025-08-26 11:59:10
22,6;68;22,2;65;0,4;2025-08-26 11:59:15
22,6;68;22,2;65;0,4;2025-08-26 11:59:20
22,6;68;22,2;65;0,4;2025-08-26 11:59:25
22,6;68;22,2;65;0,4;2025-08-26 11:59:30
22,6;68;22,2;65;0,4;2025-08-26 11:59:35
22,6;68;22,2;65;0,4;2025-08-26 11:59:40
22,6;68;22,2;65;0,4;2025-08-26 11:59:45
22,6;68;22,2;65;0,4;2025-08-26 11:59:50
22,6;68;22,2;65;0,4;2025-08-26 11:59:55
22,6;68;22,2;65;0,4;2025-08-26 12:00:01
22,6;68;22,2;65;0,4;2025-08-26 12:00:06
22,6;68;22,2;65;0,4;2025-08-26 12:00:11
22,6;68;22,2;65;0,4;2025-08-26 12:00:16
22,6;68;22,2;65;0,4;2025-08-26 12:00:21
22,6;68;22,2;65;0,4;2025-08-26 12:00:26
22,6;68;22,2;65;0,4;2025-08-26 12:00:31
22,6;68;22,2;65;0,4;2025-08-26 12:00:37
22,6;68;22,2;65;0,4;2025-08-26 12:00:42
22,6;68;22,2;65;0,4;2025-08-26 12:00:47
22,6;68;22,2;65;0,4;2025-08-26 12:00:52
22,6;68;22,2;65;0,4;2025-08-26 12:00:57
22,6;68;22,2;65;0,4;2025-08-26 12:01:02
22,6;68;22,2;65;0,4;2025-08-26 12:01:07
22,6;68;22,2;65;0,4;2025-08-26 12:01:12
22,6;68;22,2;65;0,4;2025-08-26 12:01:17
22,6;68;22,2;65;0,4;2025-08-26 12:01:23
22,6;68;22,2;65;0,4;2025-08-26 12:01:28
22,6;68;22,2;65;0,4;2025-08-26 12:01:33
22,6;68;22,2;65;0,4;2025-08-26 12:01:38
22,6;68;22,2;65;0,4;2025-08-26 12:01:43
22,6;68;22,2;65;0,4;2025-08-26 12:01:48
22,6;68;22,2;65;0,4;2025-08-26 12:01:53
22,6;68;22,2;65;0,4;2025-08-26 12:01:58
22,6;68;22,2;65;0,4;2025-08-26 12:02:03
22,6;68;22,2;65;0,4;2025-08-26 12:02:08
22,6;68;22,2;65;0,4;2025-08-26 12:02:14
22,6;68;22,2;65;0,4;2025-08-26 12:02:19
22,6;68;22,2;65;0,4;2025-08-26 12:02:24
22,6;68;22,2;65;0,4;2025-08-26 12:02:29
22,6;68;22,2;65;0,4;2025-08-26 12:02:34
22,6;68;22,2;65;0,4;2025-08-26 12:02:39
22,6;68;22,2;65;0,4;2025-08-26 12:02:44
22,6;68;22,2;65;0,4;2025-08-26 12:02:49
22,6;68;22,2;65;0,4;2025-08-26 12:02:55
22,6;68;22,2;65;0,4;2025-08-26 12:03:00
22,6;68;22,2;65;0,4;2025-08-26 12:03:05
22,6;68;22,2;65;0,4;2025-08-26 12:03:10
22,6;68;22,2;65;0,4;2025-08-26 12:03:15
22,6;68;22,2;65;0,4;2025-08-26 12:03:20
22,6;68;22,2;65;0,4;2025-08-26 12:03:25
22,6;68;22,2;65;0,4;2025-08-26 12:03:30
22,6;68;22,2;65;0,4;2025-08-26 12:03:35
22,6;68;22,2;65;0,4;2025-08-26 12:03:41
22,6;68;22,2;65;0,4;2025-08-26 12:03:46
22,6;68;22,2;65;0,4;2025-08-26 12:03:51
22,6;68;22,2;65;0,4;2025-08-26 12:03:56
22,6;68;22,2;65;0,4;2025-08-26 12:04:01
22,6;68;22,2;65;0,4;2025-08-26 12:04:06
22,6;68;22,2;65;0,4;2025-08-26 12:04:11
22,6;68;22,2;65;0,4;2025-08-26 12:04:16
22,6;68;22,2;65;0,4;2025-08-26 12:04:21
22,6;68;22,2;65;0,4;2025-08-26 12:04:26
22,6;68;22,2;65;0,4;2025-08-26 12:04:32
22,6;68;22,2;65;0,4;2025-08-26 12:04:37
22,6;68;22,2;65;0,4;2025-08-26 12:04:42
22,6;68;22,2;65;0,4;2025-08-26 12:04:47
22,6;68;22,2;65;0,4;2025-08-26 12:04:52
22,6;68;22,2;65;0,4;2025-08-26 12:04:57
22,6;68;22,2;65;0,4;2025-08-26 12:05:02
22,6;68;22,2;65;0,4;2025-08-26 12:05:07
22,6;68;22,2;65;0,4;2025-08-26 12:05:12
22,6;68;22,2;65;0,4;2025-08-26 12:05:18
22,6;68;22,2;65;0,4;2025-08-26 12:05:23
22,6;68;22,2;65;0,4;2025-08-26 12:05:28
22,6;68;22,2;65;0,4;2025-08-26 12:05:33
22,6;68;22,2;65;0,4;2025-08-26 12:05:38
22,6;68;22,2;65;0,4;2025-08-26 12:05:43
22,6;68;22,2;65;0,4;2025-08-26 12:05:48
22,6;68;22,2;65;0,4;2025-08-26 12:05:53
22,6;68;22,2;65;0,4;2025-08-26 12:05:58
22,6;68;22,2;65;0,4;2025-08-26 12:06:04
22,6;68;22,2;65;0,4;2025-08-26 12:06:09
22,6;68;22,2;65;0,4;2025-08-26 12:06:14
22,6;68;22,2;65;0,4;2025-08-26 12:06:19
22,6;68;22,2;65;0,4;2025-08-26 12:06:24
22,6;68;22,2;65;0,4;2025-08-26 12:06:29
22,6;68;22,2;65;0,4;2025-08-26 12:06:34
22,6;68;22,2;65;0,4;2025-08-26 12:06:39
22,6;68;22,2;65;0,4;2025-08-26 12:06:44
22,6;68;22,2;65;0,4;2025-08-26 12:06:50
22,6;68;22,2;65;0,4;2025-08-26 12:06:55
